4452;Eva Galler Galleries Inc.;643 De Temple Rd.;11;43;05/01/07 10:55;1972-03-30;22080.2700;2701.3472;9029;192;26885.3054;6.14373E+6;137678750.0
4453;PGS Associates;201-C Frontage Rd.;16;21;01/12/73 09:07;2004-08-29;29560.0620;9568.3449;22993;95;62760.6129;2.0528E+6;90052556.0
4454;Doll House Rock;406 Trinity Ct.;8;38;07/08/03 03:28;2006-02-27;43127.0080;45014.8795;17826;192;68160.6912;4.586096E+6;436441031.0
4455;Bako Delicatessen;1547 Knolwood Rd.;21;46;11/05/02 09:13;1975-04-26;58930.6955;40382.7954;2151;73;15487.7213;4.9781E+6;657585856.0
4456;Flinn Mosquito and Pest Contro;3150 Skokie Valley Rd.;50;48;03/10/98 08:20;1990-06-23;4732.6600;51783.3681;32;150;79429.8599;8.12544E+6;213924132.0
4457;AAA Daniels Antiques;628 Orwenstensia;50;20;03/11/98 02:00;1994-08-15;88672.2001;96363.9150;28343;194;58385.2600;4.7194E+6;63619320.0
4458;Corbins, Rodriguez, & Savocchi;2148 Eastview Dr.;25;35;01/12/93 06:28;2006-10-08;75385.5303;77545.8112;24115;17;24486.4332;4.432812E+6;14283924.0
4459;Foy Aviation;5518 Madison St.;8;22;08/09/73 09:55;1992-08-19;57096.6848;86125.1764;17620;188;57904.0021;9.647377E+6;84942270.0
4460;Corbins, Rodriguez, & Savocchi;1550 Ridge Rd.;16;45;02/06/03 08:20;1974-06-20;82240.5738;32400.7928;18966;199;16043.0904;1.746649E+6;253643808.0
4461;Jay's Cabinet Company;616 Cobblestone Cir.;48;11;06/08/08 04:35;2006-05-07;57824.2250;52656.3200;31200;209;62880.1302;191682.0;678666976.0
4462;American Deli Workers Union;1714 Clifton Rd.;16;16;08/09/85 05:00;1996-06-18;86964.0378;86969.3152;9678;132;34950.1188;90472.0;106089564.0
4463;Myles Building Consultants;3160 Summit Ave.;28;8;08/09/93 04:47;1989-12-17;89010.4698;43535.4372;23222;160;14172.6223;7.337338E+6;165153535.0
4464;Lennox Air Pollution Control;1859 Green Bay Rd.;46;21;01/05/01 12:48;2005-04-29;64120.7201;51950.5594;9240;204;62812.5482;4.911029E+6;150540462.0
4465;Morgan Construction Co;266 Green Bay Rd.;40;50;10/04/01 08:47;2001-03-12;59650.5000;37260.7768;27015;124;72768.9735;4.50479E+6;5278668.0
4466;Parties Galore Golf Course;3181 Barkwood Ct.;35;50;07/03/07 10:55;1997-05-01;97766.2510;55349.1480;20732;104;68351.0480;6.797744E+6;386799484.0
4467;Elm Place Business Supplies;445 Park Ave.;30;25;02/11/83 01:08;1975-09-04;85206.9260;84120.7774;24082;148;79063.0386;9.943392E+6;122149552.0
4468;Mergenthaler Inc.;807 Old Trail Rd.;36;8;01/03/91 08:27;1972-10-16;86353.1116;95672.8448;15042;203;11544.9872;9.584415E+6;55383500.0
4469;Camp Oconomowoc;865 Old Tall Tree Lane;8;16;09/10/83 03:53;1971-02-22;25455.1720;29663.6065;25377;5;19508.2335;6.553364E+6;160149202.0
4470;Vanity Town;1233 Arbor Rd.;18;48;04/08/93 02:22;1989-08-26;66545.2286;23250.1530;24606;178;31484.4294;9.434851E+6;293679174.0
4471;Kermit the Pet Shop;600 Central Ave.;8;16;03/06/02 08:33;1987-01-28;56416.4146;13388.3050;29577;176;10255.6349;814388.0;81303282.0
4472;Cosmo Skin Care Center;310 Walker Ave.;49;28;02/01/76 02:53;1994-07-06;86800.7036;88868.5370;3684;90;25403.7360;9.93505E+6;263948160.0
4473;Portugal, Liddy, & Son Ltd.;4259 W. Lake Ave.;15;46;11/05/00 11:53;2005-10-30;50875.6065;70786.7660;27138;200;21840.0255;6.647292E+6;64584952.0
4474;Childress Child Day Care;266 Green Bay Rd.;16;40;02/11/03 03:33;1980-04-14;92856.6038;16480.0200;17882;10;20184.9375;478554.0;10674974.0
4475;American Deli Workers Union;1065 Hillcrest Circle;30;35;03/10/92 09:13;1970-12-01;94457.2862;96850.6264;15100;130;11877.5250;6.019647E+6;536073588.0
4476;Peterson Roberts Carpentry;1701 W. Mellody Rd.;4;30;04/02/95 07:22;1978-07-15;46195.0368;64144.1896;25274;240;86350.1848;4.666944E+6;39309168.0
4477;Dependable Plumbing and Sewer;1949 Cloverdale Rd.;23;36;05/06/77 07:53;1977-06-25;60001.8396;44768.9403;30381;137;87336.4500;1.8552E+6;157328710.0
4478;Elm Place Business Supplies;1482 Concorde Circle;24;8;09/05/93 06:48;1978-05-18;1430.8964;59196.4667;25905;56;43488.5693;3.956617E+6;239712473.0
4479;Hilco Auto Body;3160 Summit Ave.;14;18;01/02/02 07:20;2006-12-06;90300.2865;66409.8801;1082;135;90495.2472;9.5927E+6;83257890.0
4480;Bee Line Publishing;969 Saxony Drive;1;8;10/10/83 03:00;1992-04-30;90030.4949;95255.5329;9456;78;54581.0149;1.619018E+6;150658885.0
4481;Lake Shore Publishing;12 Skokie Valley Rd.;4;49;06/12/00 10:53;1996-12-08;51584.9806;26222.3118;4255;129;54674.8976;1.791877E+6;653001992.0
4482;Hardee Woodwork Ltd.;77 Blackhawk Rd;16;15;07/03/78 11:07;1972-03-06;82000.2550;83596.8808;11232;97;80593.1300;3.144E+6;465054425.0
4483;American Apartments;2632 Prarie Ln.;2;16;06/10/84 05:27;1970-06-10;40950.7784;39763.7628;17175;124;7583.7012;8.430568E+6;135324994.0
4484;Meonits & Mogogni Inc.;1882 St. Johns;15;30;06/03/08 06:27;1993-10-03;4704.0365;49308.2208;24387;207;23450.2875;8.06095E+6;175161744.0
4485;Michael Montgomery Hair Saloon;1185 County line Rd.;26;4;05/07/00 08:33;1999-10-12;93750.5440;76352.5378;17934;89;38249.6868;2.48068E+6;306133216.0
4486;Froggy's Gourmet Catering;1486 Oakwood;35;23;05/11/72 04:02;2000-11-03;86984.4497;84246.9995;9888;68;65168.6000;5.140065E+6;76149996.0
4487;Keep Cool Air Conditioner Repa;456 Grossman Ln.;29;24;09/11/04 02:53;2006-10-26;97685.6568;63462.8274;27156;192;4380.6460;4.69514E+6;2649689.0
4488;Tub's Furniture Store;2112 Ravine Drive;30;14;09/04/08 03:55;1990-08-27;6651.6228;75194.4214;27457;230;37360.0984;1.099842E+6;829659391.0
4489;Myers Chocolates and Confectio;3385 University Ave.;39;1;04/10/02 08:35;2005-05-01;35152.4600;93004.1919;14497;224;50044.6847;6.996681E+6;487990160.0
4490;Keep Cool Air Conditioner Repa;1839 McCraren Rd.;9;4;05/08/84 01:15;1975-09-13;92964.7678;92440.5168;10066;254;89424.0178;419210.0;223477984.0
4491;Lidhal design Corp.;12 Broadview Lane;15;16;02/10/06 06:33;1977-06-09;39244.5590;27596.6044;21044;221;46226.4848;3.51852E+6;63421488.0
4492;Facelift Kitchen and Bath;1547 Knolwood Rd.;41;2;06/10/02 02:22;2005-12-05;26203.2624;79742.9128;523;176;17120.5184;2.605617E+6;290154282.0
4493;Highland Heights Gift Shop;1575 Oak Ave.  Apt. 2C;14;15;01/12/79 01:20;2006-07-16;67880.0882;32489.0926;13394;24;17298.3436;8.619768E+6;89188161.0
4494;Camp Stuff;969 Saxony Drive;46;26;04/07/94 01:55;1996-05-03;11528.7692;91756.9338;25385;16;10402.2139;2.90736E+6;74667560.0
4495;Lidhal design Corp.;218 Oakridge Ave.;49;35;04/03/95 02:15;1986-12-29;77005.3100;51140.4322;4757;210;49958.6605;2.284488E+6;308032272.0
4496;Arthur M. Feildberg Galleries;1715 Chicago Ave.;35;29;04/01/00 10:40;1987-05-09;15556.7839;25545.3195;4359;218;58325.4488;4.458445E+6;205709423.0
4497;Salt & Pepper Catering Service;1949 Cloverdale Rd.;45;30;11/04/99 03:53;2004-05-09;69685.7614;99330.6376;9859;220;88831.5045;3.243102E+6;460905390.0
4498;Elle Hypnosis and Therapy Cent;242 Ashland Ave.;1;39;05/09/01 03:13;2006-04-28;17141.1333;19448.9896;20457;194;33470.4816;2.650082E+6;539943789.0
4499;Johnson, Erico & Co CPA's;54 Lakeview Terrace;14;9;11/10/01 09:27;1978-07-12;95544.2967;29200.5160;28341;56;1261.7158;396192.0;386069840.0
4500;Dean Barnett Furniture Repair;3487 Green Bay Rd.;49;15;09/05/80 02:35;2007-06-23;11482.6306;30176.7495;26721;28;45307.6809;7.08571E+6;326896056.0
4501;Mac Computer Warehouse;1907 S. Prospect Ave.;29;41;03/11/96 01:22;2006-07-29;95478.1010;15799.2578;15663;134;25676.4349;8.61624E+6;626049525.0
4502;Got It All Electronics Supply;1777 balsamic Ave.;36;14;04/04/89 05:55;2003-01-01;96118.0994;20205.0336;23011;32;43669.1256;7.290082E+6;247207726.0
4503;Trapezoid Studios;2644 Princeton Ln.;36;46;05/10/01 10:07;2005-02-14;58714.2408;62979.0810;2412;27;40262.8310;305725.0;67537726.0
4504;janice Mann Accounting Service;3148 cottonwood Ct.;7;49;08/12/01 12:00;1972-05-11;48956.7694;7132.4160;26637;198;22875.7818;4.810736E+6;18487365.0
4505;Pac Builders;2224 Sherman Rd.;10;35;09/09/88 06:20;1992-05-10;45312.0298;22804.2608;17228;220;62940.7021;6.4704E+6;103042500.0
4506;Portugal, Liddy, & Son Ltd.;632 Roger Williams;24;45;10/11/97 10:13;1986-04-21;54348.6750;86062.3525;13278;185;98800.2484;1.484224E+6;249915570.0
4507;Mail Boxes Et. Al.;1287 Glencoe Ave.;12;1;12/07/05 04:33;2003-11-19;94925.4605;33400.7070;12956;4;52330.5410;3.79321E+6;184897372.0
4508;Ampro Office Team Ltd.;1795 Lake Cook Rd.;23;14;05/03/87 04:00;2005-08-15;96816.1500;21370.2842;4353;168;45523.6310;9.013637E+6;66711060.0
4509;Air Barbados;241 Callan Rd.;38;49;02/12/08 09:22;1986-11-23;31662.0936;276.1483;14577;164;47399.1388;7.989795E+6;351543771.0
4510;Esmarda Chemical Manufacturers;1799 Rosemary Way;37;29;11/10/04 01:02;2006-09-14;9324.4464;73000.5787;25953;150;74510.2170;8.894395E+6;469347685.0
4511;Meonits & Mogogni Inc.;1875 Roger Williams Ave.;21;36;03/12/72 06:42;1983-06-01;35572.1274;88645.2737;2487;253;32308.1504;7.956296E+6;44238292.0
4512;Cutter Lawn Mower Repair;1547 Vine;25;36;08/06/01 12:33;1971-04-01;13953.1642;85193.2578;635;236;89800.1826;5.987542E+6;261265830.0
4513;Jay's Cabinet Company;770 Exmoor Rd.;26;7;09/05/84 10:20;1993-05-27;13796.4152;97700.4010;3435;247;83750.5151;2.844566E+6;181798892.0
4514;AAA Daniels Antiques;1450 Harding Ave.;32;10;12/04/04 06:40;2002-11-24;24994.2800;98165.0560;26258;88;15592.1920;6.812132E+6;571449812.0
4515;Chicagoland Cleaners;201-C Frontage Rd.;49;24;03/03/86 02:00;2006-01-10;62472.8248;98850.9832;7095;200;41910.3013;3.339475E+6;129006700.0
4516;Mergenthaler Inc.;3478 Bryn Mawr St.;26;12;11/10/73 04:47;1983-04-01;3590.9336;84465.1270;29123;138;47356.9000;2.685156E+6;627988348.0
4517;Nitelites Party Rental;917 Fairview Ave.  Apt. 982;17;23;05/07/94 09:53;1978-12-23;38268.9344;55288.8051;26052;58;18760.3220;5.584336E+6;392468860.0
4518;Bill's Dive Shop;1619 Judson Ave. Apt #34B;4;38;05/11/73 01:48;2001-11-16;10297.0704;57533.8200;10170;142;84900.5971;1.806462E+6;212996154.0
4519;Hoffman Printing Center;231 Sheriden Rd.;29;37;09/05/01 07:13;2005-01-22;82260.6056;59015.2634;19842;26;87127.1314;224734.0;560196000.0
4520;Glenwood Credit Union;1482 Concorde Circle;37;21;09/01/76 06:13;2005-06-07;86659.3854;40127.3513;13252;253;90186.7481;8.502588E+6;705756996.0
4521;Michael Montgomery Hair Saloon;3181 Barkwood Ct.;35;25;03/10/71 02:07;1993-04-12;13275.6118;72040.3799;21174;192;17240.6295;2.857923E+6;597731178.0
4522;Nyman Interior Design;430 Oakland Drive;5;26;05/07/73 06:47;1989-04-10;23506.9328;79036.4936;26919;122;74160.3138;7.369476E+6;97615959.0
4523;Pete's Auto Repair;266 Green Bay Rd.;20;32;05/05/02 05:42;2006-10-21;95550.5238;93291.0860;17038;80;42101.1674;5.675528E+6;189400058.0
4524;Air Guatamala;669 Kikaid;37;49;08/04/06 04:08;1971-11-23;33890.5528;70698.3375;11781;170;88900.9344;5.1084E+6;59828670.0
4525;Froggy's Gourmet Catering;654 Walnut Rd.;10;26;11/11/94 01:20;1985-09-01;94996.0941;4462.9388;3384;225;32228.1682;6.816411E+6;683577440.0
4526;Schnitzer Denist College;2032 Northbrook Ct.;44;17;05/02/98 05:33;2000-02-09;76688.7465;2468.6070;13086;168;71328.2224;1.580359E+6;49549230.0
4527;Michael Montgomery Hair Saloon;1547 Knolwood Rd.;41;4;03/03/81 08:27;2000-04-26;76168.9112;22290.3903;20634;148;68224.6012;2.47976E+6;128782944.0
4528;Dean Barnett Furniture Repair;807 Old Trail Rd.;16;29;12/04/73 01:35;2000-10-11;68233.5696;54960.9128;5652;24;62716.0940;2.792168E+6;357423573.0
4529;Mergenthaler Inc.;1235 Easton Rd.;6;37;04/03/01 07:20;2003-05-07;11302.0374;30503.2380;12670;80;93134.7770;5.07916E+6;832534077.0
4530;Deer Lake Inn;1915 Lewis Ln.  Apt 13;38;35;08/12/97 05:33;1983-07-05;8540.6618;4284.4331;417;24;31760.8267;3.582522E+6;165232265.0
4531;Rythmics Ltd.;512 Hill;7;5;09/04/74 08:15;2001-02-25;34205.8584;44480.3748;8401;28;93509.5886;8.898284E+6;289949856.0
4532;Morgan Construction Co;1550 Ridge Rd.;9;20;02/05/93 05:13;1970-09-13;82608.1685;35541.4040;27867;190;37515.9350;4.958282E+6;354673224.0
4533;Michael Montgomery Hair Saloon;1957 Huntington Ave.;31;37;02/01/75 08:28;1972-12-17;61820.3272;93560.6784;23744;20;32754.2696;8.046484E+6;126560226.0
4534;Moveit Motercycle Service;1912 Old Briar Lane #2;50;10;05/05/92 11:00;1974-12-13;74492.2434;90000.0642;12231;3;17725.8550;8.31305E+6;390312328.0
4535;AA Advertising;4763 Blackhawk Rd.;21;44;12/10/86 12:07;2000-10-05;75756.3705;30824.6327;22843;227;78764.4068;70727.0;511846531.0
4536;Acturial Enterprises Ltd.;4522 N. Greenview Apt. 1B;46;41;12/01/01 10:55;1983-10-12;42302.3976;89691.6102;19798;11;27631.5888;6.965842E+6;269562720.0
4537;Dependable Plumbing and Sewer;45 South Deer Creek Drive;42;16;07/07/02 02:47;2005-02-07;55200.2748;27058.5261;10614;134;49760.7601;410715.0;183529450.0
4538;Acme Chemical Supply;618 Sheriden rd.;23;6;07/12/92 08:27;1990-04-06;76357.6945;31777.8992;15045;32;80636.0091;5.297984E+6;125371958.0
4539;PGS Associates;59 Cordon Terr.;15;38;12/12/83 06:40;1987-07-04;28253.0170;15024.1369;10624;203;23704.3535;8.604512E+6;26730891.0
4540;Bako Delicatessen;1875 Roger Williams Ave.;10;7;09/03/00 06:13;1994-07-08;14258.4915;75620.7900;16149;177;92300.9542;4.941012E+6;379127983.0
4541;North West Gas Co.;313 Grove Ave.;6;9;11/07/80 11:40;2006-09-25;35480.1992;3535.9752;4159;241;10866.4719;1.231737E+6;34002404.0
4542;AA Advertising;2045 St. johns Ave.;9;31;01/10/91 03:02;1974-10-13;82688.5133;21324.2678;19335;118;85882.3250;8.832698E+6;574007940.0
4543;Schmidt Denists;1701 W. Mellody Rd.;30;50;07/12/70 06:40;2005-02-26;79280.3082;54808.7960;3034;172;49784.4800;4.74246E+6;618375631.0
4544;Toggle & Myerson Ltd;456 Groverland Ave.;27;21;07/04/90 03:53;1987-01-09;288.3490;61300.1550;4272;118;40103.3988;4.212779E+6;63484162.0
4545;Meonits & Mogogni Inc.;139 Bay Colony Dr.;46;46;10/02/03 12:53;1996-09-24;87515.6579;41536.3000;30884;112;73858.9674;6.315872E+6;478838136.0
4546;Arthur M. Feildberg Galleries;1752 Clinton Ave.;40;42;05/10/91 10:27;2005-03-24;81142.1280;59697.5520;14181;69;51668.5415;3.75E+6;157665712.0
4547;Crossroads Construction, Inc.;38976 Forest View Rd.;36;23;05/07/71 03:02;2006-09-08;54324.2648;19028.1309;6570;50;91085.8386;1.64809E+6;147784214.0
4548;P K M Packaging Supply;225 Jeffrys Place;2;15;05/02/01 11:33;1975-11-26;5952.3572;25902.8455;21618;172;22250.2940;7.312134E+6;169070705.0
4549;Lennox Air Pollution Control;785 Highland place;12;10;12/01/80 09:20;1971-03-27;4980.4926;16820.2944;15702;11;42460.5005;5.458693E+6;134491890.0
4550;Flinn Mosquito and Pest Contro;1858 Balsam Way;39;6;08/03/06 07:20;1972-03-01;26850.5098;70150.8979;13339;29;17040.8360;5.388872E+6;852041004.0
4551;Pac Builders;662 Lyons Circle;2;9;08/12/93 02:00;1992-07-05;297.0212;93710.6212;1059;250;63665.5578;9.02352E+6;1916767.0
4552;Peterson Roberts Carpentry;1450 Harding Ave.;26;30;05/08/85 03:27;1996-12-24;75196.9860;10150.3906;2865;243;3576.5973;8.655118E+6;121207896.0
4553;Lee Stairworks and Carpentry,;1575 Oak Ave.  Apt. 2C;11;27;08/10/03 10:35;2005-05-20;73320.0200;56960.6216;20298;38;9832.9240;1.705456E+6;260070632.0
4554;Energy Source Diet Centers;224  Highwood Ave.;30;46;01/10/78 03:13;1975-09-03;88145.7185;15177.3210;22356;151;17581.7348;1.095028E+6;139344800.0
4555;Portugal, Liddy, & Son Ltd.;433 Burton Ave.;37;40;03/11/71 06:53;2006-07-07;4059.0688;87084.1232;8761;200;60182.0015;2.06314E+6;35808220.0
4556;Derbin Contracting Services;1831 Beverly Place #9D;1;36;02/08/79 12:33;1972-05-26;32726.1640;32288.4224;23037;82;86720.8099;6.189836E+6;218616420.0
4557;Nel Video Productions;2148 Eastview Dr.;48;2;01/06/02 02:48;1994-04-11;1914.0246;64592.3650;28506;200;51037.5370;6.34482E+6;17669382.0
4558;Michael Montgomery Hair Saloon;2024 St.Johns Ave.;49;12;05/09/05 10:07;2007-11-03;64624.6822;20016.6930;25044;168;62209.1540;4.496218E+6;508861608.0
4559;Glassman & Stone;632 Florence Dr.;30;39;02/01/95 05:48;1983-06-29;63332.2295;95440.6886;12590;168;9888.8584;9.824208E+6;637799487.0
4560;Flinn Mosquito and Pest Contro;785 Highland place;49;2;07/08/05 10:47;1992-10-21;39980.8338;15375.9556;21615;116;4087.8712;4.844824E+6;593479593.0
4561;Percy Photography;643 De Temple Rd.;12;26;06/03/02 09:48;1972-10-13;46552.7580;26468.2321;18841;97;16544.2012;9.894206E+6;33353240.0
4562;Tub's Furniture Store;600 Central Ave;28;11;06/01/71 08:40;1993-04-22;13941.2561;12868.1730;30886;11;42037.7421;4.945788E+6;317871834.0
4563;Peterson Roberts Carpentry;726 White Oaks Ave.;1;30;04/02/84 07:08;1982-02-12;78850.2560;46300.8672;23614;21;53057.2260;4.945839E+6;442453608.0
4564;Eva Galler Galleries Inc.;3487 Green Bay Rd.;7;37;04/12/94 04:53;1989-08-09;572.0067;92116.4504;25472;35;33807.3076;6.583634E+6;179938557.0
4565;Green Shoes Corp.;970 Vilas Circle;18;1;05/08/06 09:40;1980-03-31;38078.5832;13040.5972;24387;56;41155.8626;6.268018E+6;350191435.0
4566;Mac Computer Warehouse;1701 W. Mellody Rd.;41;48;05/02/76 08:13;1983-02-13;96872.4986;4773.4030;23409;208;96572.6067;9.351892E+6;841669900.0
4567;Camp Stuff;367Bluebird Terr.;50;49;07/10/01 01:00;2002-07-17;74248.1536;45938.8328;16818;226;15975.1425;5.603284E+6;219584999.0
4568;Palmer Golf Supplies;425 Lake Ave.;4;30;05/10/01 03:27;1980-07-10;39383.3961;26112.2272;8843;88;43140.7935;6.062624E+6;6890184.0
4569;Keyth Contracting and Repair;135 Lakewood place;36;49;10/01/95 12:53;2000-03-11;7996.1665;12832.8272;27946;32;76540.6460;4.85136E+6;26261400.0
4570;Dapper's Antiques;770 Exmoor Rd.;22;12;03/09/74 06:07;1994-12-15;72303.8644;556.3566;13005;160;42146.0990;6.344338E+6;121242112.0
4571;Peterson Roberts Carpentry;1245 Eastwood;27;28;08/10/05 11:15;2003-12-03;84530.5560;52379.3760;28977;70;35304.6794;4.389352E+6;450616705.0
4572;Highland Lanes;1619 Judson Ave. Apt #34B;45;1;01/05/95 04:20;1992-01-26;34912.5556;31162.1274;18990;36;29362.1114;6.522935E+6;71379528.0
4573;Shaggy's Grooming Services;2870 Skokie Rd.;47;7;05/05/98 09:27;1978-05-19;.2200;59680.8894;22899;172;9888.4015;1.594224E+6;148191106.0
4574;Perimeter Security Consultants;3160 Summit Ave.;17;18;02/07/76 09:53;1970-02-10;47498.0112;58366.7560;7557;28;9765.5915;8.46512E+6;158427976.0
4575;Bill's Dive Shop;1245 Eastwood;14;41;01/12/07 12:28;1977-08-03;50031.7784;45911.4662;11827;153;55413.4080;8.14519E+6;213300045.0
4576;Car Suite Cleaners;2510 Crain;15;50;04/12/82 02:00;1983-03-16;68719.9640;91168.3960;6045;134;83415.3520;9.75053E+6;85207630.0
4577;Palmer Golf Supplies;1949 Cloverdale Rd.;6;4;12/01/02 05:07;1970-12-28;3536.5657;32750.4144;12453;136;75808.7673;8.904329E+6;156922227.0
4578;Portugal, Liddy, & Son Ltd.;59 Cordon Terr.;17;36;06/05/06 07:53;2000-07-12;89905.0750;95872.5891;13696;245;92609.7700;4.765633E+6;689076375.0
4579;Got It All Electronics Supply;1535 Knollwood Drive;7;22;06/06/94 11:53;2006-02-24;54864.6196;93915.1915;29094;252;95398.0521;8.928966E+6;95630504.0
4580;Griffith Paving and Sealcoatin;899 Harvard Ct;50;27;05/05/74 11:42;1985-04-23;41782.4064;65800.9994;31992;52;22776.9162;7.587858E+6;166119446.0
4581;Ampro Office Team Ltd.;726 White Oaks Ave.;30;45;06/10/00 06:22;1982-08-19;9446.9406;93930.7628;20802;100;42098.2826;9.07594E+6;606295128.0
4582;Morton Roofing and Siding;2936 Arlington Ave.;40;47;01/06/97 01:55;1970-04-01;68850.6315;26752.5260;21066;232;83008.5312;4.718138E+6;91484904.0
4583;Esmarda Chemical Manufacturers;511 Maple Ave.  Apt. 1B;47;17;12/03/05 04:00;1980-03-16;60152.7730;45249.5225;16947;66;4550.5291;3.520138E+6;461448624.0
4584;North Shore Appliance Service;3062 Lindenwood Ln.;27;14;09/02/98 04:40;1980-08-23;32800.5626;59304.6000;21746;246;85360.8204;6.414995E+6;658594034.0
4585;Smith Communications Inc.;1287 Glencoe Ave.;42;15;03/01/01 07:07;2002-04-04;94776.7005;30967.7952;7978;211;65530.4792;3.616517E+6;20449240.0
4586;Yale Remins Temp Agency;465 Stratford Rd.;31;6;12/08/72 09:40;1993-11-02;93012.6954;32040.8125;7556;104;61608.7406;5.688388E+6;18079412.0
4587;Trapezoid Studios;218 Oakridge Ave.;2;17;06/09/90 06:33;2006-01-05;24696.7987;98392.4657;3186;216;93857.1428;1.511985E+6;592061998.0
4588;Sigman and Freud Psychiatry;2644 Princeton Ln.;9;7;08/04/88 03:28;1996-08-14;82586.9846;71140.5790;16616;227;49300.2695;8.24901E+6;293071608.0
4589;Elm Place Business Supplies;120 high St.;1;50;06/02/71 10:28;2003-02-13;42942.2592;56418.0650;1143;192;71684.6513;2.476464E+6;94080305.0
4590;Garfield Appliance Service;511 Maple Ave.  Apt. 1B;19;30;08/12/83 10:15;2001-11-15;89190.1680;19525.9984;348;116;43867.9390;414192.0;207757102.0
4591;Shaggy's Grooming Services;201-C Frontage Rd.;33;40;05/10/05 09:00;1997-12-07;55927.1196;28583.3475;16235;136;84486.7392;1.498451E+6;439560672.0
4592;Cotton Thumb Ltd.;872 Virginia Rd.;15;47;11/04/93 12:08;2007-10-18;34383.5130;82744.5198;7826;96;15183.2575;1.644725E+6;67921536.0
4593;Tub's Furniture Store;1633 McGovern place;29;27;06/04/06 09:00;2002-10-01;33912.2459;79752.3215;24473;159;93596.1310;1.031006E+6;238722684.0
4594;Cutter Lawn Mower Repair;2479 Woodridge Drive;15;42;03/11/74 03:48;1978-08-19;87617.2853;74824.2290;22848;190;72.3967;8.148277E+6;324171502.0
4595;Griffith Paving and Sealcoatin;433 Burton Ave.;35;31;01/10/00 05:42;1999-04-08;64953.3499;54950.0860;15918;88;78150.8070;88136.0;641297726.0
4596;Futoons Cartoons Emporium;406 Trinity Ct.;21;2;04/02/70 05:20;2004-07-22;46439.8140;14089.8001;16807;184;67582.0906;7.173228E+6;22271836.0
4597;North West Gas Co.;1619 Judson Ave. Apt #34B;37;9;05/08/07 08:20;2000-10-19;30126.6184;94550.4708;19247;32;12107.8516;5.506146E+6;166255241.0
4598;Air France;614 green bay Rd.;13;1;02/04/00 09:08;1971-09-18;7085.0820;67548.2466;28733;16;21080.8318;2.2657E+6;619501862.0
4599;Air India;115 Judson Rd.;23;19;11/11/01 05:33;1975-03-04;82023.3312;20928.2864;26271;198;46232.8490;6.619608E+6;173978052.0
4600;janice Mann Accounting Service;3478 Bryn Mawr St.;31;33;03/12/02 07:07;1982-12-01;39375.9570;55426.9160;3216;128;48212.0635;1.13284E+6;50365746.0
4601;Smith Communications Inc.;38976 Forest View Rd.;29;15;03/03/02 07:33;2007-10-18;96800.8744;54834.6525;5964;46;68332.1389;7.231592E+6;471407850.0
4602;Hardee Woodwork Ltd.;1750 Lily Court;50;29;06/02/83 05:20;1985-06-16;75218.7305;70410.1324;3934;48;75982.7083;1.888455E+6;331043605.0
4603;Sigman and Freud Psychiatry;1752 Clinton Ave.;46;15;02/10/04 11:13;1977-06-30;5332.8500;51224.0092;13687;118;54096.5470;7.661424E+6;506891196.0
4604;New Dehli Auto Exchange;2267 Anderson Lane;25;35;08/04/93 12:48;2001-12-24;59130.6010;54458.9037;25613;245;5826.8544;3.661477E+6;33795072.0
4605;Auto Interior Carpeting Compan;937 Judson Ave.;32;21;06/07/85 04:35;1993-10-09;17430.4400;41004.5251;5379;119;31250.6768;5.882673E+6;2619624.0
4606;Lee Stairworks and Carpentry,;1660 Park Ave.;41;37;12/09/71 01:28;2003-06-03;73693.7138;69814.5958;11487;252;37984.4920;4.900994E+6;352863894.0
4607;Lutz Soft Cloth Car Wash;3100 Trailer Way;10;13;05/09/06 08:33;2004-06-27;56576.1640;2776.7920;14818;12;16354.1110;9.005785E+6;523837600.0
4608;Esmarda Chemical Manufacturers;1860 Parkside Ln.;23;23;02/10/93 03:02;2001-02-12;24443.5452;94164.2200;1155;96;9082.5275;2.520592E+6;356991520.0
4609;Quad City Cleaning;2600 Winsor Mall;24;31;07/08/88 08:33;1971-10-08;78448.7616;39392.5271;6490;97;85324.1428;4.306244E+6;22478292.0
4610;Vanity Town;1912 Old Briar Lane #2;3;29;04/06/04 05:40;2006-04-27;3680.3354;36208.7190;7752;63;79084.5156;9.18031E+6;267771750.0
4611;Vanity Town;367Bluebird Terr.;40;50;11/12/93 04:15;1986-07-10;16855.6481;67936.3300;26741;64;25463.4529;2.801942E+6;427173984.0
4612;Pivot Point College;406 Trinity Ct.;31;46;03/11/77 05:48;1972-06-07;82256.7834;33984.5023;22471;116;43470.1472;5.18156E+6;218052075.0
4613;Block Boats and Lures;4467 Sheridan Rd.;45;25;12/08/02 02:22;1983-10-20;64928.7874;71820.4040;29559;210;84039.3941;3.76337E+6;9299890.0
4614;Cotton Thumb Ltd.;2045 St. johns Ave.;45;32;07/01/04 06:27;1974-04-09;24416.1891;19685.4497;22518;91;65324.1435;1.12009E+6;533081520.0
4615;Lee Stairworks and Carpentry,;1235 Easton Rd.;7;41;02/03/03 08:55;1982-10-14;6332.0662;39634.3800;29148;8;16649.0716;5.098476E+6;468806703.0
4616;Shaggy's Grooming Services;3487 Green Bay Rd.;22;10;04/03/79 01:20;2000-08-22;188.7543;78024.3889;15042;49;46152.1849;6.673746E+6;26131320.0
